Employee ID,Employee Name,Department,Transaction Code,Transaction Description,Transaction Category,Posting date of transaction,Transaction Date,Merchant Info DBA Name,Transaction Amount,Debit or Credit,Merchant Category Code,Merchant City,Merchant Country,Merchant Postal Code,Merchant State/Province,Conversion Rate
E006,Maya Patel,Human Resources,3001,EXXON I-24 MARKET MANCHESTER TN,1,12/19/2025,12/18/2025,EXXON I-24 MARKET,232.12,Debit,5541.0,MANCHESTER,USA,37355,TN,1.414675767
E009,Noah Garcia,Product,3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,12/19/2025,12/18/2025,DTOPS SINGLE CROSSING,29.43,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.414903846
E005,Daniel Kim,Marketing,3001,MNDOT OSOW PERMITS FEE ATLANTA GA,1,12/19/2025,12/18/2025,MNDOT OSOW PERMITS FEE,3.73,Debit,9399.0,ATLANTA,USA,303285588,GA,1.412878787
E005,Daniel Kim,Operations,3001,PETRO-CANADA 39093 ESTEVAN SK,1,12/19/2025,12/18/2025,PETRO-CANADA 39093,41.06,Debit,5541.0,ESTEVAN,CAN,S4A0T4,SK,0.0
E002,John Miller,Customer Success,3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,1,12/22/2025,12/19/2025,OKC SIZE & WEIGHTS PER,61.78,Debit,9399.0,OKLAHOMA CITY,USA,73105,OK,1.414377289
E010,Sophia Lee,Operations,3001,BUFFALO AND FORT ERIE FORT ERIE ON,1,12/22/2025,12/18/2025,BUFFALO AND FORT ERIE,80.0,Debit,4784.0,FORT ERIE,CAN,L2A 3S6,ON,0.0
E009,Noah Garcia,Operations,3001,NDHP-E PERMIT BISMARCK ND,1,12/22/2025,12/21/2025,NDHP-E PERMIT,39.61,Debit,9399.0,BISMARCK,USA,58505,ND,1.414642857
E007,Lucas Brown,Customer Success,3001,BambooHRLLC Draper UT,1,12/22/2025,12/19/2025,BambooHRLLC,537.83,Debit,7399.0,Draper,USA,84020,UT,1.414411571
E007,Lucas Brown,Finance,3001,LOVE'S #0750 INSIDE OAKWOOD IL,1,12/22/2025,12/19/2025,LOVE'S #0750 INSIDE,1024.7,Debit,5541.0,OAKWOOD,USA,61858,IL,1.414901549
E006,Maya Patel,Marketing,3001,STAPLES STORE #132 CALGARY AB,1,12/22/2025,12/19/2025,STAPLES STORE #132,79.78,Debit,5943.0,CALGARY,CAN,T2Y3S4,AB,0.0
E003,Alex Johnson,Customer Success,3001,AMZN Mktp CA*445N05OC3 TORONTO ON,1,12/22/2025,12/20/2025,AMZN Mktp CA*445N05OC3,37.79,Debit,4816.0,TORONTO,CAN,M5J 2T3,ON,0.0
E005,Daniel Kim,Finance,3001,FGP40055 LETHBRIDGE FA LETHBRIDGE AB,1,12/22/2025,12/21/2025,FGP40055 LETHBRIDGE FA,13.72,Debit,5542.0,LETHBRIDGE,CAN,T1J 4B3,AB,0.0
E001,Sarah Chen,Product,3001,TA EXPRESS VERMILLIO BURBANK SD,1,12/22/2025,12/21/2025,TA EXPRESS VERMILLIO,716.19,Debit,5541.0,BURBANK,USA,57010,SD,1.414919888
E005,Daniel Kim,Marketing,3001,AB TRANSP 403-340-5075 EDMONTON AB,1,12/22/2025,12/19/2025,AB TRANSP 403-340-5075,517.5,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
E002,John Miller,Sales,3001,CLEARWATER TRAVEL PL CLEARWATER MN,1,12/22/2025,12/19/2025,CLEARWATER TRAVEL PL,707.2,Debit,5541.0,CLEARWATER,USA,55320,MN,1.4144
E006,Maya Patel,Customer Success,3001,INTUIT *QuickBooks TORONTO ON,1,12/22/2025,12/20/2025,INTUIT *QuickBooks,141.75,Debit,5734.0,TORONTO,CAN,M5V 0S8,ON,0.0
E008,Olivia Smith,Customer Success,3001,IOWA 80 TRUCKSTOP WALCOTT IA,1,12/22/2025,12/19/2025,IOWA 80 TRUCKSTOP,216.23,Debit,5541.0,WALCOTT,USA,52773,IA,1.414377289
E005,Daniel Kim,Finance,3001,PETRO FUEL FARGO ND,1,12/22/2025,12/19/2025,PETRO FUEL,495.25,Debit,5541.0,FARGO,USA,58103,ND,1.414919147
E008,Olivia Smith,Customer Success,3001,MCSD OSOW - CONV. FEE NASHVILLE TN,1,12/22/2025,12/18/2025,MCSD OSOW - CONV. FEE,10.57,Debit,9399.0,NASHVILLE,USA,37215,TN,1.414993306
E004,Emma Wilson,Marketing,3001,SD DEPT OF TRANS OPS PIERRE SD,1,12/22/2025,12/19/2025,SD DEPT OF TRANS OPS,70.21,Debit,9399.0,PIERRE,USA,57501,SD,1.414953647
E004,Emma Wilson,Human Resources,3001,SD DEPT OF TRANS OPS PIERRE SD,1,12/22/2025,12/19/2025,SD DEPT OF TRANS OPS,234.03,Debit,9399.0,PIERRE,USA,57501,SD,1.414933494
E009,Noah Garcia,Product,3001,MCCLURE STORE #74 CRAWFORDSVILL IN,1,12/22/2025,12/19/2025,MCCLURE STORE #74,879.08,Debit,5541.0,CRAWFORDSVILL,USA,47933,IN,1.414403398
E005,Daniel Kim,Product,3001,NDHP-E PERMIT BISMARCK ND,1,12/22/2025,12/21/2025,NDHP-E PERMIT,39.62,Debit,9399.0,BISMARCK,USA,58505,ND,1.415
E009,Noah Garcia,Product,3001,MCSD OSOW - CONV. FEE NASHVILLE TN,1,12/22/2025,12/19/2025,MCSD OSOW - CONV. FEE,6.54,Debit,9399.0,NASHVILLE,USA,37215,TN,1.415584415
E005,Daniel Kim,Sales,3001,MT. VERNON FUEL MOUNT VERNON KY,1,12/22/2025,12/17/2025,MT. VERNON FUEL,212.29,Debit,5541.0,MOUNT VERNON,USA,40456,KY,1.414700786
E003,Alex Johnson,Customer Success,3001,Campbell Park Carwash ST. ALBERT AB,1,12/22/2025,12/19/2025,Campbell Park Carwash,18.0,Debit,7542.0,ST. ALBERT,CAN,T8N6P6,AB,0.0
E002,John Miller,Engineering,3001,PILOT 206 WEATHERFORD TX,1,12/22/2025,12/20/2025,PILOT 206,521.95,Debit,5541.0,WEATHERFORD,USA,76087,TX,1.414920436
E010,Sophia Lee,Sales,3001,IOWA 80 TRUCKSTOP FU WALCOTT IA,1,12/22/2025,12/19/2025,IOWA 80 TRUCKSTOP FU,642.31,Debit,5541.0,WALCOTT,USA,52773,IA,1.414405883
E010,Sophia Lee,Engineering,3001,COFFEE CUP #8 VIVIAN SD,1,12/22/2025,12/19/2025,COFFEE CUP #8,424.17,Debit,5541.0,VIVIAN,USA,57576,SD,1.41441862
E004,Emma Wilson,Product,3001,FLYING J 893 AVOCA IA,1,12/22/2025,12/19/2025,FLYING J 893,451.86,Debit,5541.0,AVOCA,USA,51521,IA,1.414892284
E004,Emma Wilson,Human Resources,3001,BB OF OAKLEY #2 OAKLEY KS,1,12/22/2025,12/19/2025,BB OF OAKLEY #2,95.78,Debit,7542.0,OAKLEY,USA,677486061,KS,1.414980056
E001,Sarah Chen,Operations,3001,Amazon.ca*7297Y87T3 TORONTO ON,1,12/22/2025,12/21/2025,Amazon.ca*7297Y87T3,59.93,Debit,4816.0,TORONTO,CAN,M5J 2T3,ON,0.0
E009,Noah Garcia,Marketing,3001,AMZN Mktp CA*X61OR7AC3 TORONTO ON,1,12/22/2025,12/20/2025,AMZN Mktp CA*X61OR7AC3,71.39,Debit,4816.0,TORONTO,CAN,M5J 2T3,ON,0.0
E004,Emma Wilson,Sales,3001,TA OAKLEY 091 OAKLEY KS,1,12/22/2025,12/19/2025,TA OAKLEY 091,509.79,Debit,5541.0,OAKLEY,USA,67748,KS,1.414904246
E004,Emma Wilson,Operations,3001,BB OF BAYTOWN #103 BAYTOWN TX,1,12/22/2025,12/21/2025,BB OF BAYTOWN #103,87.86,Debit,7542.0,BAYTOWN,USA,775211332,TX,1.414814814
E001,Sarah Chen,Finance,3001,NDHP-E PERMIT BISMARCK ND,1,12/22/2025,12/21/2025,NDHP-E PERMIT,39.61,Debit,9399.0,BISMARCK,USA,58505,ND,1.414642857
E002,John Miller,Finance,3001,1PASSWORD TORONTO ON,1,12/22/2025,12/19/2025,1PASSWORD,47.25,Debit,5734.0,TORONTO,CAN,M2N 6K8,ON,0.0
E007,Lucas Brown,Engineering,3001,SD DEPT OF TRANS OPS PIERRE SD,1,12/22/2025,12/19/2025,SD DEPT OF TRANS OPS,142.56,Debit,9399.0,PIERRE,USA,57501,SD,1.414426034
E006,Maya Patel,Product,3001,ILLINOIS DEPARTMENT OF SPRINGFIELD IL,1,12/22/2025,12/19/2025,ILLINOIS DEPARTMENT OF,188.02,Debit,9399.0,SPRINGFIELD,USA,62764,IL,1.414428646
E008,Olivia Smith,Human Resources,3001,LOVE'S #0750 INSIDE OAKWOOD IL,1,12/22/2025,12/19/2025,LOVE'S #0750 INSIDE,41.05,Debit,5541.0,OAKWOOD,USA,61858,IL,1.4150293
E002,John Miller,Product,3001,MCSD OSOW INDIANAPOLIS IN,1,12/22/2025,12/19/2025,MCSD OSOW,194.62,Debit,9399.0,INDIANAPOLIS,USA,46241,IN,1.414389534
E003,Alex Johnson,Engineering,3001,IOWA 80 TRUCKSTOP FU WALCOTT IA,1,12/22/2025,12/18/2025,IOWA 80 TRUCKSTOP FU,602.93,Debit,5541.0,WALCOTT,USA,52773,IA,1.414398986
E001,Sarah Chen,Customer Success,3001,SQ *KFDGT PILOT CAR SE Grandville MI,1,12/23/2025,12/22/2025,SQ *KFDGT PILOT CAR SE,1131.93,Debit,4121.0,Grandville,USA,49418,MI,1.4149125
E009,Noah Garcia,Sales,3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,12/23/2025,12/22/2025,DTOPS SINGLE CROSSING,29.43,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.414903846
E003,Alex Johnson,Engineering,3001,SD DEPT OF TRANS OPS PIERRE SD,1,12/23/2025,12/22/2025,SD DEPT OF TRANS OPS,35.38,Debit,9399.0,PIERRE,USA,57501,SD,1.4152
E007,Lucas Brown,Engineering,3001,DEPT OF TRANS TRUCKPER LINCOLN NE,1,12/23/2025,12/22/2025,DEPT OF TRANS TRUCKPER,37.85,Debit,9399.0,LINCOLN,USA,685082532,NE,1.414953271
E008,Olivia Smith,Operations,3001,VCN*KANSASMVPERMIT TOPEKA KS,1,12/23/2025,12/22/2025,VCN*KANSASMVPERMIT,62.26,Debit,9399.0,TOPEKA,USA,66611,KS,1.415
E008,Olivia Smith,Human Resources,3001,AMZN Mktp CA*6O1TJ7853 TORONTO ON,1,12/23/2025,12/23/2025,AMZN Mktp CA*6O1TJ7853,11.54,Debit,4816.0,TORONTO,CAN,M5J 2T3,ON,0.0
E004,Emma Wilson,Human Resources,3001,DEPT OF TRANS TRUCKPER LINCOLN NE,1,12/23/2025,12/22/2025,DEPT OF TRANS TRUCKPER,23.71,Debit,9399.0,LINCOLN,USA,685082532,NE,1.415522388
E005,Daniel Kim,Operations,3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,12/23/2025,12/22/2025,DTOPS SINGLE CROSSING,29.43,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.414903846
E006,Maya Patel,Marketing,3001,CITY OF TULSA PERMITS TULSA OK,1,12/23/2025,12/23/2025,CITY OF TULSA PERMITS,151.29,Debit,9399.0,TULSA,USA,74103,OK,1.415247895
E005,Daniel Kim,Finance,3001,PILOT 206 WEATHERFORD TX,1,12/23/2025,12/20/2025,PILOT 206,27.58,Debit,5541.0,WEATHERFORD,USA,76087,TX,1.415084658
E001,Sarah Chen,Product,3001,SD DEPT OF TRANS OPS PIERRE SD,1,12/23/2025,12/22/2025,SD DEPT OF TRANS OPS,128.17,Debit,9399.0,PIERRE,USA,57501,SD,1.41530477
E002,John Miller,Human Resources,3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,1,12/23/2025,12/22/2025,OKC SIZE & WEIGHTS PER,385.53,Debit,9399.0,OKLAHOMA CITY,USA,73105,OK,1.414892836
E010,Sophia Lee,Marketing,3001,VCN*KANSASMVPERMIT TOPEKA KS,1,12/23/2025,12/22/2025,VCN*KANSASMVPERMIT,124.54,Debit,9399.0,TOPEKA,USA,66611,KS,1.415227272
E004,Emma Wilson,Engineering,3001,TXDMV OS PERMIT TPE AUSTIN TX,1,12/23/2025,12/22/2025,TXDMV OS PERMIT TPE,304.18,Debit,9399.0,AUSTIN,USA,78731,TX,1.414922318
E009,Noah Garcia,Customer Success,3001,TXDMV OS PERMIT TPE AUSTIN TX,1,12/23/2025,12/22/2025,TXDMV OS PERMIT TPE,304.18,Debit,9399.0,AUSTIN,USA,78731,TX,1.414922318
E001,Sarah Chen,Human Resources,3001,TXDMV OS PERMIT TPE AUSTIN TX,1,12/23/2025,12/22/2025,TXDMV OS PERMIT TPE,412.69,Debit,9399.0,AUSTIN,USA,78731,TX,1.414920972
E003,Alex Johnson,Finance,3001,ST. JOHN AMBULANCE EDMONTON AB,1,12/23/2025,12/22/2025,ST. JOHN AMBULANCE,124.0,Debit,8398.0,EDMONTON,CAN,T5L5G8,AB,0.0
E007,Lucas Brown,Finance,3001,COFFEE CUP #8 VIVIAN SD,1,12/23/2025,12/22/2025,COFFEE CUP #8,989.05,Debit,5541.0,VIVIAN,USA,57576,SD,1.414909444
E003,Alex Johnson,Human Resources,3001,PETRO-CANADA 72014 YORKTON SK,1,12/23/2025,12/22/2025,PETRO-CANADA 72014,8.86,Debit,5542.0,YORKTON,CAN,S3N2V6,SK,0.0
E001,Sarah Chen,Sales,3001,Adobe San Jose CA,1,12/23/2025,12/22/2025,Adobe,27.29,Debit,5734.0,San Jose,USA,95110,CA,0.0
E007,Lucas Brown,Marketing,3001,SD DEPT OF TRANS OPS PIERRE SD,1,12/23/2025,12/22/2025,SD DEPT OF TRANS OPS,55.5,Debit,9399.0,PIERRE,USA,57501,SD,1.414733622
E008,Olivia Smith,Marketing,3001,TRUCK PRO YORKTON YORKTON SK,1,12/23/2025,12/22/2025,TRUCK PRO YORKTON,37.19,Debit,7538.0,YORKTON,CAN,S3N 4A4,SK,0.0
E003,Alex Johnson,Product,3001,DEPT OF TRANS TRUCKPER LINCOLN NE,1,12/23/2025,12/22/2025,DEPT OF TRANS TRUCKPER,37.85,Debit,9399.0,LINCOLN,USA,685082532,NE,1.414953271
E005,Daniel Kim,Customer Success,3001,COFFEE CUP #8 VIVIAN SD,1,12/23/2025,12/22/2025,COFFEE CUP #8,1242.37,Debit,5541.0,VIVIAN,USA,57576,SD,1.414903309
E001,Sarah Chen,Sales,3001,CAT SCALE COMPANY 5632846263 IA,1,12/24/2025,12/24/2025,CAT SCALE COMPANY,7.05,Debit,5046.0,5632846263,USA,52773,IA,1.41
E001,Sarah Chen,Engineering,3001,TELUS ONLINE PAYMENT P EDMONTON AB,1,12/24/2025,12/23/2025,TELUS ONLINE PAYMENT P,84.0,Debit,4812.0,EDMONTON,CAN,T5J 0N5,AB,0.0
E005,Daniel Kim,Engineering,3001,AB TRANSP 403-340-5075 EDMONTON AB,1,12/24/2025,12/22/2025,AB TRANSP 403-340-5075,18.75,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
E010,Sophia Lee,Engineering,3001,APPLE.COM/BILL TORONTO ON,1,12/24/2025,12/23/2025,APPLE.COM/BILL,26.24,Debit,5818.0,TORONTO,CAN,M5J 0A8,ON,0.0
E010,Sophia Lee,Sales,3001,NDHP-E PERMIT BISMARCK ND,1,12/24/2025,12/24/2025,NDHP-E PERMIT,82.06,Debit,9399.0,BISMARCK,USA,58505,ND,1.414827586
E002,John Miller,Operations,3001,VCN*KANSASMVPERMIT TOPEKA KS,1,12/24/2025,12/23/2025,VCN*KANSASMVPERMIT,288.7,Debit,9399.0,TOPEKA,USA,66611,KS,1.415196078
E006,Maya Patel,Engineering,3001,AB TRANSP 403-340-5075 EDMONTON AB,1,12/24/2025,12/22/2025,AB TRANSP 403-340-5075,83.0,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
E005,Daniel Kim,Sales,3001,NDHP-E PERMIT BISMARCK ND,1,12/24/2025,12/24/2025,NDHP-E PERMIT,110.38,Debit,9399.0,BISMARCK,USA,58505,ND,1.415128205
E008,Olivia Smith,Customer Success,3001,DNHGODADDY *#76729096 VANCOUVER BC,1,12/24/2025,12/23/2025,DNHGODADDY *#76729096,43.03,Debit,4816.0,VANCOUVER,CAN,V6C 0A3,BC,0.0
E009,Noah Garcia,Finance,3001,NDHP-E PERMIT BISMARCK ND,1,12/24/2025,12/24/2025,NDHP-E PERMIT,39.62,Debit,9399.0,BISMARCK,USA,58505,ND,1.415
E009,Noah Garcia,Marketing,3001,SHELL OIL 575421537QPS HOUSTON TX,1,12/24/2025,12/22/2025,SHELL OIL 575421537QPS,404.53,Debit,5541.0,HOUSTON,USA,77049,TX,1.414935292
E008,Olivia Smith,Engineering,3001,SD DEPT OF TRANS OPS PIERRE SD,1,12/24/2025,12/23/2025,SD DEPT OF TRANS OPS,156.95,Debit,9399.0,PIERRE,USA,57501,SD,1.415238954
E003,Alex Johnson,Product,3001,SAVE ON FOODS #6608 SPRUCE GROVE AB,1,12/24/2025,12/22/2025,SAVE ON FOODS #6608,18.18,Debit,5411.0,SPRUCE GROVE,CAN,T7X0C8,AB,0.0
E009,Noah Garcia,Human Resources,3001,SQ *LIGNITE SERVICE & Portal ND,1,12/24/2025,12/23/2025,SQ *LIGNITE SERVICE &,729.72,Debit,8999.0,Portal,USA,58772,ND,1.410086956
E008,Olivia Smith,Marketing,3001,DEPT OF TRANS TRUCKPER LINCOLN NE,1,12/24/2025,12/23/2025,DEPT OF TRANS TRUCKPER,37.85,Debit,9399.0,LINCOLN,USA,685082532,NE,1.414953271
E005,Daniel Kim,Human Resources,3001,SIRIUSXM.CA/ACCT TORONTO ON,1,12/24/2025,12/24/2025,SIRIUSXM.CA/ACCT,120.66,Debit,4899.0,TORONTO,CAN,M5A 0L6,ON,0.0
E004,Emma Wilson,Product,3001,WESTERN DAKOTA ENERGY BISMARCK ND,1,12/24/2025,12/23/2025,WESTERN DAKOTA ENERGY,37.9,Debit,4784.0,BISMARCK,USA,58504,ND,1.41470698
E002,John Miller,Finance,3001,IA DOT MOTOR CARRIER S ANKENY IA,1,12/24/2025,12/23/2025,IA DOT MOTOR CARRIER S,176.2,Debit,9399.0,ANKENY,USA,50021,IA,1.415261044
E006,Maya Patel,Engineering,3001,AB TRANSP 403-340-5075 EDMONTON AB,1,12/24/2025,12/22/2025,AB TRANSP 403-340-5075,260.5,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
E003,Alex Johnson,Marketing,3001,ND COURTS-WARD CTY MINOT ND,1,12/24/2025,12/24/2025,ND COURTS-WARD CTY,141.52,Debit,9211.0,MINOT,USA,58701,ND,1.4152
E008,Olivia Smith,Engineering,3001,LOVE'S #0610 INSIDE BAIRD TX,1,12/24/2025,12/23/2025,LOVE'S #0610 INSIDE,411.69,Debit,5541.0,BAIRD,USA,79504,TX,1.410090423
E005,Daniel Kim,Engineering,3001,CAT SCALE COMPANY 5632846263 IA,1,12/24/2025,12/24/2025,CAT SCALE COMPANY,20.8,Debit,5046.0,5632846263,USA,52773,IA,1.410169491
E003,Alex Johnson,Customer Success,3001,SD DEPT OF TRANS OPS PIERRE SD,1,12/24/2025,12/23/2025,SD DEPT OF TRANS OPS,420.8,Debit,9399.0,PIERRE,USA,57501,SD,1.415214905
E001,Sarah Chen,Sales,3001,AB TRANSP 403-340-5075 EDMONTON AB,1,12/24/2025,12/22/2025,AB TRANSP 403-340-5075,525.0,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
E006,Maya Patel,Marketing,3001,LOVE'S #0662 INSIDE QUANAH TX,1,12/29/2025,12/24/2025,LOVE'S #0662 INSIDE,568.77,Debit,5541.0,QUANAH,USA,79252,TX,1.410080325
E005,Daniel Kim,Engineering,3001,NDHP-E PERMIT BISMARCK ND,1,12/29/2025,12/29/2025,NDHP-E PERMIT,490.92,Debit,9399.0,BISMARCK,USA,58505,ND,1.403109637
E010,Sophia Lee,Sales,3001,MCDONALD'S FADLO VALLEY CITY ND,1,12/29/2025,12/28/2025,MCDONALD'S FADLO,8.48,Debit,5814.0,VALLEY CITY,USA,58072,ND,1.403973509
E004,Emma Wilson,Engineering,3001,COFFEE CUP #8 VIVIAN SD,1,12/29/2025,12/24/2025,COFFEE CUP #8,726.53,Debit,5541.0,VIVIAN,USA,57576,SD,1.40609638
E003,Alex Johnson,Product,3001,LOVE'S #0849 INSIDE VALLEY CITY ND,1,12/29/2025,12/28/2025,LOVE'S #0849 INSIDE,15.45,Debit,5541.0,VALLEY CITY,USA,58072,ND,1.403269754
E010,Sophia Lee,Human Resources,3001,PILOT 1003 CHILDRESS TX,1,12/29/2025,12/27/2025,PILOT 1003,664.53,Debit,5541.0,CHILDRESS,USA,79201,TX,1.403116488
E007,Lucas Brown,Operations,3001,LOVE'S #0353 INSIDE FARGO ND,1,12/29/2025,12/28/2025,LOVE'S #0353 INSIDE,807.03,Debit,5541.0,FARGO,USA,58104,ND,1.4031156
E007,Lucas Brown,Engineering,3001,SHELL FLYING J SHERWOOD PARK AB,1,12/29/2025,12/24/2025,SHELL FLYING J,25.0,Debit,5541.0,SHERWOOD PARK,CAN,T8H2G9,AB,0.0
E009,Noah Garcia,Finance,3001,AMZN Mktp CA*WR5ZT7U33 TORONTO ON,1,12/29/2025,12/29/2025,AMZN Mktp CA*WR5ZT7U33,40.56,Debit,4816.0,TORONTO,CAN,M5J 2T3,ON,0.0
E006,Maya Patel,Product,3001,TOOT'N TOTUM #100 - PERRTYON TX,1,12/29/2025,12/23/2025,TOOT'N TOTUM #100 -,817.15,Debit,5541.0,PERRTYON,USA,79070,TX,1.415223415
E002,John Miller,Marketing,3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,12/29/2025,12/26/2025,DTOPS SINGLE CROSSING,29.24,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.40576923
E007,Lucas Brown,Operations,3001,COFFEE CUP #8 VIVIAN SD,1,12/29/2025,12/27/2025,COFFEE CUP #8,47.5,Debit,5541.0,VIVIAN,USA,57576,SD,1.40324963
E002,John Miller,Customer Success,3001,LOVE'S #0849 INSIDE VALLEY CITY ND,1,12/29/2025,12/28/2025,LOVE'S #0849 INSIDE,194.73,Debit,5541.0,VALLEY CITY,USA,58072,ND,1.403156074
E003,Alex Johnson,Sales,3001,BTS WEATHERFORD WEATHERFORD TX,1,12/29/2025,12/27/2025,BTS WEATHERFORD,60.74,Debit,5541.0,WEATHERFORD,USA,76087,TX,1.403095403
E003,Alex Johnson,Marketing,3001,TXDMV OS PERMIT TPE AUSTIN TX,1,12/29/2025,12/26/2025,TXDMV OS PERMIT TPE,86.63,Debit,9399.0,AUSTIN,USA,78731,TX,1.406102905
E008,Olivia Smith,Finance,3001,AMZN Mktp CA*O66YW2UZ3 TORONTO ON,1,12/29/2025,12/28/2025,AMZN Mktp CA*O66YW2UZ3,60.42,Debit,4816.0,TORONTO,CAN,M5J 2T3,ON,0.0
E006,Maya Patel,Engineering,3001,NDHP-E PERMIT BISMARCK ND,1,12/29/2025,12/25/2025,NDHP-E PERMIT,39.63,Debit,9399.0,BISMARCK,USA,58505,ND,1.415357142
E004,Emma Wilson,Customer Success,3001,MARATHON 272195 WATERTOWN SD,1,12/29/2025,12/25/2025,MARATHON 272195,879.51,Debit,5541.0,WATERTOWN,USA,57201,SD,1.406091127
E001,Sarah Chen,Sales,3001,ILLINOIS DEPARTMENT OF SPRINGFIELD IL,1,12/29/2025,12/26/2025,ILLINOIS DEPARTMENT OF,389.03,Debit,9399.0,SPRINGFIELD,USA,62764,IL,1.406115588
E005,Daniel Kim,Engineering,3001,FLYING J 706 TULSA OK,1,12/29/2025,12/28/2025,FLYING J 706,863.26,Debit,5541.0,TULSA,USA,74116,OK,1.403127234
E007,Lucas Brown,Human Resources,108,CWB EFT PAYMENT,19,12/29/2025,12/29/2025,CWB EFT PAYMENT,167842.55,Credit,,,,00000,,0.0
E004,Emma Wilson,Sales,3001,LOVE'S #0662 INSIDE QUANAH TX,1,12/29/2025,12/24/2025,LOVE'S #0662 INSIDE,38.14,Debit,5541.0,QUANAH,USA,79252,TX,1.409981515
E008,Olivia Smith,Finance,3001,NDHP-E PERMIT BISMARCK ND,1,12/29/2025,12/25/2025,NDHP-E PERMIT,150.01,Debit,9399.0,BISMARCK,USA,58505,ND,1.415188679
E005,Daniel Kim,Operations,3001,PILOT 1025 CHANNELVIEW TX,1,12/29/2025,12/24/2025,PILOT 1025,231.99,Debit,5541.0,CHANNELVIEW,USA,77530,TX,1.406085217
E006,Maya Patel,Marketing,3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,12/29/2025,12/24/2025,DTOPS SINGLE CROSSING,29.33,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.410096153
E005,Daniel Kim,Finance,3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,1,12/29/2025,12/26/2025,OKC SIZE & WEIGHTS PER,485.5,Debit,9399.0,OKLAHOMA CITY,USA,73105,OK,1.406105189
E010,Sophia Lee,Customer Success,3001,MCDONALD'S FADLO VALLEY CITY ND,1,12/29/2025,12/28/2025,MCDONALD'S FADLO,4.84,Debit,5814.0,VALLEY CITY,USA,58072,ND,1.40289855
E010,Sophia Lee,Operations,3001,FLYING J 687 NORTH PLATTE NE,1,12/29/2025,12/26/2025,FLYING J 687,416.4,Debit,5541.0,NORTH PLATTE,USA,69101,NE,1.406091713
E001,Sarah Chen,Customer Success,3001,MNDOT OSOW PERMITS SAINT PAUL MN,1,12/29/2025,12/27/2025,MNDOT OSOW PERMITS,385.91,Debit,9399.0,SAINT PAUL,USA,551551800,MN,1.403105002
E005,Daniel Kim,Human Resources,3001,AB TRANSP 403-340-5075 EDMONTON AB,1,12/29/2025,12/23/2025,AB TRANSP 403-340-5075,304.5,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
E006,Maya Patel,Sales,3001,MNDOT OSOW PERMITS FEE ATLANTA GA,1,12/29/2025,12/27/2025,MNDOT OSOW PERMITS FEE,8.29,Debit,9399.0,ATLANTA,USA,303285588,GA,1.402707275
E004,Emma Wilson,Finance,3001,LINDE CANADA MISSISSAUGA ON,1,12/29/2025,12/26/2025,LINDE CANADA,506.47,Debit,5047.0,MISSISSAUGA,CAN,L4W 0E4,ON,0.0
E001,Sarah Chen,Product,3001,COFFEE CUP #8 VIVIAN SD,1,12/29/2025,12/26/2025,COFFEE CUP #8,767.98,Debit,5541.0,VIVIAN,USA,57576,SD,1.403113238
E002,John Miller,Product,3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,12/29/2025,12/24/2025,DTOPS SINGLE CROSSING,29.33,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.410096153
E008,Olivia Smith,Product,3001,FLYING J 645 PONTOON BEACH IL,1,12/29/2025,12/28/2025,FLYING J 645,8.1,Debit,5542.0,PONTOON BEACH,USA,62040,IL,1.403812824
E005,Daniel Kim,Customer Success,3001,LOVE'S #0849 INSIDE VALLEY CITY ND,1,12/29/2025,12/28/2025,LOVE'S #0849 INSIDE,62.56,Debit,5541.0,VALLEY CITY,USA,58072,ND,1.403319874
E003,Alex Johnson,Marketing,3001,CAT SCALE COMPANY 5632846263 IA,1,12/29/2025,12/24/2025,CAT SCALE COMPANY,20.8,Debit,5046.0,5632846263,USA,52773,IA,1.410169491
E007,Lucas Brown,Engineering,3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,1,12/29/2025,12/26/2025,OKC SIZE & WEIGHTS PER,61.42,Debit,9399.0,OKLAHOMA CITY,USA,73105,OK,1.406135531
